0,SMILES,Kh_mean,Kh_first,Varying_1,Varying_2,Varying_3,Varying_4,Varying_5,Varying_6,Varying_7,Varying_8,Varying_9,wt,logp,fraction_sp3,ali_homo_rings,ali_hetero_rings,amide_bonds,aro_homo_rings,aro_hetero_rings,hba,hbd,tpsa,asph,ecce,isf,npr1,npr2,pmi1,pmi2,pmi3,rog,si
benz[$a$]anthracene,c1ccc2cc3c(ccc4ccccc34)cc2c1,-1.2337316772919003,-1.2337316772919003,1,1,1,1,0,0,0,0,0,228.093900384,5.146200000000003,0.0,0,0,0,4,0,0,0,0.0,0.5670187174482064,0.9845815289170406,0.0019610305383000546,0.174926307099254,0.8250736929026945,420.73474981063816,1984.476660573342,2405.2114103792937,3.2458569730866644,1.7930284470881693e-12
benzo[$b$]fluoranthene,c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-1.984455256278784,-1.984455256278784,1,1,0,0,0,0,0,0,0,252.093900384,5.640400000000003,0.0,1,0,0,4,0,0,0,0.0,0.41748206070918537,0.9645987632195413,0.0010665935470553201,0.2637218724249681,0.7362781275841557,690.3080649764777,1927.2528473410114,2617.560912293607,3.2208908143776678,1.0443930937874444e-11
benzo[$k$]fluoranthene,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-0.8045161662290675,-0.8045161662290675,1,1,1,1,1,1,1,0,0,252.093900384,5.640400000000003,0.0,1,0,0,4,0,0,0,0.0,0.5264067462368592,0.9805115266218862,0.0014403670183154459,0.1964615640821844,0.8035384359302749,557.8706161086902,2281.721029829091,2839.591645902402,3.3547143726894997,5.0232235709706065e-11
benzo[$a$]pyrene,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-0.3116246424997551,-0.3116246424997551,1,1,1,1,1,1,1,1,1,252.093900384,5.737200000000003,0.0,0,0,0,5,0,0,0,0.0,0.47334901778927235,0.9738608732451891,0.0013318096291411732,0.22714532696517797,0.7728546730448118,580.3041636988258,1974.466262168598,2554.770425841902,3.18202468552879,7.8672428219355e-12
perylene,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,-5.799092654460526,-5.799092654460526,0,0,0,0,0,0,0,0,0,252.093900384,5.737200000000003,0.0,0,0,0,5,0,0,0,0.0,0.32253557689360174,0.9387842828252219,0.0008184648355922178,0.34450554468735917,0.6554944553275884,800.8828563212387,1523.8485411371562,2324.731397423646,3.035386477435076,1.197489951325274e-11
"dibenz[$a,h$]anthracene",c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23,-4.941642422609305,-4.941642422609305,0,0,0,0,0,0,0,0,0,278.1095504480004,6.299400000000003,0.0,0,0,0,5,0,0,0,0.0,0.6498888711005836,0.9908588974263516,0.0016003476816742498,0.13490235502404999,0.8650976449827392,540.5685620000352,3466.5413354315865,4007.1098974044166,3.7941709399968753,6.60820317679386e-12
"indeno[1,2,3-$cd$]pyrene",c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-3.6592187590812433,-3.6592187590812433,1,0,0,0,0,0,0,0,0,276.09390038400034,6.2314000000000025,0.0,1,0,0,5,0,0,0,0.0,0.40867348382597796,0.9628549336756306,0.00090497353666322,0.2700192154208605,0.7299807845833983,806.6321886880279,2180.681834257416,2987.3140229327214,3.2879116099450494,3.3526643437420116e-12
benzo[$ghi$]perylene,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-3.547670960404801,-3.547670960404801,1,1,0,0,0,0,0,0,0,276.09390038400034,6.3282000000000025,0.0,0,0,0,6,0,0,0,0.0,0.2670245005311025,0.9053489146893599,0.00051594662759259,0.4246685091583768,0.575331490853013,1115.0988495409172,1510.7112246827655,2625.810074193775,3.0825586618636422,8.886662515294313e-12
"1,2,3,4-tetrahydronaphthalene",C1CCc2ccccc2C1,5.278514739251857,5.278514739251857,0,0,0,0,0,0,0,0,0,132.093900384,2.5654000000000003,0.4,1,0,0,1,0,0,0,0.0,0.3633105619934247,0.9542320474062561,0.00403492634360477,0.2990672160282106,0.7349578367874378,182.14900947382165,447.6312842101239,609.057093896376,2.1645447618882536,0.14774961214235485
carbon monoxide,[C-]#[O+],11.41951417964547,11.41951417964547,1,1,0,0,0,0,0,0,0,27.99491462,-0.03751,0.0,0,0,0,0,0,0,0,19.9,1.0,1.0,0.0,0.0,1.0,0.0,8.684893357326464,8.684893357326464,0.5568339300093486,0.0
carbon dioxide,O=C=O,7.962916386116128,7.962916386116128,0,0,0,0,0,0,0,0,0,43.98982924,-0.5835,0.0,0,0,0,0,0,2,0,34.14,0.9999999999999856,1.0,0.0,4.758822884874471e-15,0.999999999999995,3.005904857563026e-13,63.164881952573474,63.164881952573786,1.1980283471499082,0.0
methanol,CO,-0.5006331625999239,-0.5006331625999239,1,1,1,1,0,0,0,0,0,32.026214748,-0.3915,1.0,0,0,0,0,0,1,1,20.23,0.5387694122572335,0.981500181160126,0.24042267864938754,0.19146120855839124,0.9630899304869576,4.005819816571663,20.150111647857326,20.92235731056707,0.838704367924,0.5648904970388795
ethanol,CCO,-0.5690927249868052,-0.5690927249868052,0,0,0,0,0,0,0,0,0,46.041864812,-0.0014000000000000123,1.0,0,0,0,0,0,1,1,20.23,0.4291880208207106,0.9682816614924806,0.05745356128592533,0.24986120950912152,0.8722136253465032,15.181193399062165,52.994395399334785,60.75850440685534,1.1829448411037842,0.4814786761906264
1-propanol,CCCO,-0.35950992750762234,-0.35950992750762234,0,0,0,0,0,0,0,0,0,60.057514876,0.3887,1.0,0,0,0,0,0,1,1,20.23,0.3396218127574363,0.9509204841902432,0.023998042447453634,0.3094353450195912,0.8547171048534405,35.61611771980728,98.37824124993108,115.10035389639256,1.4396087373234085,0.5459462486934761
2-propanol,CC(C)O,0.4623345586137659,0.4623345586137659,1,1,1,1,1,1,1,0,0,60.057514876,0.38710000000000006,1.0,0,0,0,0,0,1,1,20.23,0.160574532378867,0.8349560343179341,0.010227293326622167,0.5503166549869892,0.5938045087949624,58.06076836079971,62.64892353213965,105.50429072907562,1.3718983758297683,0.4243852715903023
1-butanol,CCCCO,0.008482170488231,0.008482170488231,1,1,0,0,0,0,0,0,0,74.07316494,0.7787999999999999,1.0,0,0,0,0,0,1,1,20.23,0.7178791656081469,0.9944432515823338,0.03385039305412302,0.10527402045307792,0.9464755136280677,27.960547226578978,251.38180515670092,265.59779047330466,1.9172683746490617,0.2910190815486939
2-butanol,CCC(C)O,-0.030693643103099848,-0.030693643103099848,0,0,0,0,0,0,0,0,0,74.07316494,0.7771999999999999,1.0,0,0,0,0,0,1,1,20.23,0.30561960429245233,0.9412421211503715,0.011900109586927771,0.33773254118066437,0.7679064383366894,64.5293585514735,146.72115905735575,191.06645254226362,1.6473758079265561,0.3736166009049135
2-methyl-1-propanol,CC(C)CO,0.3086508501509485,0.3086508501509485,1,0,0,0,0,0,0,0,0,74.07316494,0.6347,1.0,0,0,0,0,0,1,1,20.23,0.29646813325281235,0.9383001400609338,0.011485083979087162,0.3458219876780999,0.759100809536559,66.09449359872183,145.08153149417558,191.1228781098913,1.6473388179535757,0.36021596553173396
2-methyl-2-propanol,CC(C)(C)O,0.1823646851677757,0.1823646851677757,0,0,0,0,0,0,0,0,0,74.07316494,0.7771999999999999,1.0,0,0,0,0,0,1,1,20.23,0.001013117921705994,0.3107627895042987,0.008959763390253317,0.9504875005277591,0.957817273752454,106.90207230186398,107.72645762706554,112.47078182775313,1.485416771669032,0.6604029692471194
1-pentanol,CCCCCO,0.1360591459516281,0.1360591459516281,0,0,0,0,0,0,0,0,0,88.088815004,1.1689,1.0,0,0,0,0,0,1,1,20.23,0.6920983564628966,0.9931953559870216,0.020254055078962854,0.11646022860106997,0.9484222897707958,46.82629162768927,381.341332233999,402.079681537385,2.1700891782139826,0.2783974628576424
2-pentanol,CCCC(C)O,0.40047756659712525,0.40047756659712525,0,0,0,0,0,0,0,0,0,88.088815004,1.1673,1.0,0,0,0,0,0,1,1,20.23,0.4884282026436798,0.9765914461973556,0.011992613040879962,0.21510264343833044,0.8660667922335336,72.21668782952624,290.7657208414533,335.73128937502173,1.9907809332086832,0.31769891706494974
3-pentanol,CCC(O)CC,0.47803580094299963,0.47803580094299963,0,0,0,0,0,0,0,0,0,88.088815004,1.1673,1.0,0,0,0,0,0,1,1,20.23,0.3120892627880711,0.9425194015343953,0.007603332652624892,0.3341514293419162,0.7531159507329197,99.0507695954776,223.2422427808781,296.42479695672694,1.873355295794939,0.3050932544291146
2-methyl-1-butanol,CCC(C)CO,0.3566749439387322,0.3566749439387322,0,0,0,0,0,0,0,0,0,88.088815004,1.0248,1.0,0,0,0,0,0,1,1,20.23,0.09354481192103922,0.8133121085394491,0.006083341274059444,0.5818276498269186,0.7864826093778698,129.28464374201482,174.75986916908434,222.20436546883647,1.727704384777513,0.5822457929320851
3-methyl-1-butanol,CC(C)CCO,0.3566749439387322,0.3566749439387322,0,0,0,0,0,0,0,0,0,88.088815004,1.0248,1.0,0,0,0,0,0,1,1,20.23,0.3341643796460091,0.9488879549023495,0.010229872036373261,0.3156131319214031,0.9013141361649212,88.10610073715634,251.60953726268053,279.1585388123119,1.8735920057577682,0.392623261442347
2-methyl-2-butanol,CCC(C)(C)O,0.335497187959406,0.335497187959406,0,0,0,0,0,0,0,0,0,88.088815004,1.1673,1.0,0,0,0,0,0,1,1,20.23,0.1183346685785713,0.8333417987104392,0.00876597297596427,0.5527580361442518,0.9731999738433423,111.02018869003972,195.46499130594893,200.84771533030607,1.6963691086346675,0.5114339466311685
1-hexanol,CCCCCCO,0.5506903171739441,0.5506903171739441,0,0,0,0,0,0,0,0,0,102.104465068,1.559,1.0,0,0,0,0,0,1,1,20.23,0.838255999916929,0.9983561322954478,0.02397583377611363,0.057315208348867684,0.971047802222722,40.501106709796524,686.1793194356036,706.6380438377428,2.648376814637218,0.17975957774507187
3-hexanol,CCCC(O)CC,0.9416085398584448,0.9416085398584448,0,0,0,0,0,0,0,0,0,102.104465068,1.5574,1.0,0,0,0,0,0,1,1,20.23,0.6041384934314611,0.987771702550257,0.011694562227650964,0.15590722767391613,0.9096828892244506,77.78682703261606,453.8682818902528,498.9302176247349,2.245693106534686,0.211803335838323
2-methyl-2-pentanol,CCCC(C)(C)O,1.1711829815029449,1.1711829815029449,0,0,0,0,0,0,0,0,0,102.104465068,1.5574,1.0,0,0,0,0,0,1,1,20.23,0.33295706783170265,0.9458220160554762,0.00829654115878953,0.32468556165119844,0.9767356662913056,117.72805649936798,354.1555439709409,362.59098156585196,2.020761154956435,0.3746336933591796
4-methyl-2-pentanol,CC(C)CC(C)O,1.5141277326297755,1.5141277326297755,0,0,0,0,0,0,0,0,0,102.104465068,1.4133,1.0,0,0,0,0,0,1,1,20.23,0.3599633374704463,0.9538536988446606,0.008137756552885775,0.3002717455911554,0.9423045829829253,115.79414754657036,363.38202817224465,385.63117991205735,2.0571602120375347,0.3814946392230487
2-methyl-3-pentanol,CCC(O)C(C)C,1.2378743560016174,1.2378743560016174,0,0,0,0,0,0,0,0,0,102.104465068,1.4133,1.0,0,0,0,0,0,1,1,20.23,0.20068634448874775,0.8996317964931216,0.004912374249814172,0.4366493223841743,0.7446274917969327,151.58199557476732,258.4960410567297,347.1481296412088,1.924957896668043,0.41727883384567166
1-heptanol,CCCCCCCO,0.7850871169463196,0.7850871169463196,1,0,0,0,0,0,0,0,0,116.120115132,1.9491,1.0,0,0,0,0,0,1,1,20.23,0.6590322948518247,0.9913095257737295,0.008951518967402965,0.1315500821370448,0.9566875081808569,106.87432062252705,777.2349954017616,812.423062656766,2.701814571817826,0.301929687495746
2-methyl-1-hexanol,CCCCC(C)CO,0.37106368139083185,0.37106368139083185,0,0,0,0,0,0,0,0,0,116.120115132,1.8050000000000002,1.0,0,0,0,0,0,1,1,20.23,0.574431124143314,0.9854288223255663,0.006985827078378532,0.17008831861726256,0.8791082402366137,125.84168350766879,650.41774671063,739.8608236632713,2.5541199427215098,0.2202619620463821
1-octanol,CCCCCCCCO,0.9937965226450137,0.9937965226450137,1,0,0,0,0,0,0,0,0,130.135765196,2.3392000000000013,1.0,0,0,0,0,0,1,1,20.23,0.7548415674693244,0.9959546932111588,0.008446943452794873,0.08985682539833381,0.9466286766276913,112.06759959005961,1180.615974607392,1247.1796003616398,3.1227194991843996,0.16912585463121402
1-nonanol,CCCCCCCCCO,1.4847237169116356,1.4847237169116356,1,0,0,0,0,0,0,0,0,144.15141526,2.7293000000000016,1.0,0,0,0,0,0,1,1,20.23,0.7751745694720046,0.996642245545883,0.00703454440796527,0.08187938930683156,0.9631985806401908,136.9240884384145,1610.7238800366704,1672.2656287201974,3.44288578616109,0.15336004176252283
1-decanol,CCCCCCCCCCO,1.8273112818901538,1.8273112818901538,1,0,0,0,0,0,0,0,0,158.167065324,3.119400000000002,1.0,0,0,0,0,0,1,1,20.23,0.758547977895773,0.9960163049597698,0.006007079868922048,0.08917129725582505,0.9815207009579334,163.39398216359396,1798.4999752265292,1832.3607168664396,3.462010341176803,0.19714369277393423
1-dodecanol,CCCCCCCCCCCCO,1.5141277326297753,1.5141277326297753,1,0,0,0,0,0,0,0,0,186.198365452,3.8996000000000035,1.0,0,0,0,0,0,1,1,20.23,0.5624793039148052,0.9843803737559421,0.0018967351168339304,0.17605476353712204,0.8692152116409028,458.2691615325891,2262.560343310777,2602.992116347711,3.7795915533738733,0.14246843083137686
1-tetradecanol,CCCCCCCCCCCCCCO,-3.3773020497439807,-3.3773020497439807,1,1,1,1,1,1,1,1,1,214.22966558,4.679800000000005,1.0,0,0,0,0,0,1,1,20.23,0.8409215821227742,0.9984142119162658,0.0035061035186830063,0.05629441751738754,0.9702947001927107,276.7444529296675,4769.987644022591,4916.019476428369,4.820247654872374,0.09736847473738564
1-pentadecanol,CCCCCCCCCCCCCCCO,-8.006367567650246,-8.006367567650246,0,0,0,0,0,0,0,0,0,228.245315644,5.069900000000006,1.0,0,0,0,0,0,1,1,20.23,0.7699660840376437,0.9964739420810114,0.002508689484685248,0.08390281731580586,0.9589799256501456,382.26330181730873,4369.136156366992,4556.024625233852,4.513699992026955,0.13196124782287177
1-hexadecanol,CCCCCCCCCCCCCCCCO,0.7887274332905247,0.7887274332905247,0,0,0,0,0,0,0,0,0,242.260965708,5.460000000000006,1.0,0,0,0,0,0,1,1,20.23,0.38152408500135965,0.9599518820318843,0.0007418546699009793,0.28016492318533237,0.8560182588996862,1153.8894255581693,3525.6034402838313,4118.607755885479,4.259621958426923,0.24341133838421591
1-heptadecanol,CCCCCCCCCCCCCCCCCO,-2.4849066497880004,-2.4849066497880004,0,0,0,0,0,0,0,0,0,256.276615772,5.8501000000000065,1.0,0,0,0,0,0,1,1,20.23,0.712923530515656,0.9941360883980548,0.0015745465259464932,0.10813619997306659,0.9716410140907544,617.0926029046238,5544.789650676573,5706.623712117891,4.810180305086258,0.17605230583113018
1-octadecanol,CCCCCCCCCCCCCCCCCCO,0.5309473528664734,0.5309473528664734,0,0,0,0,0,0,0,0,0,270.2922658360004,6.240200000000008,1.0,0,0,0,0,0,1,1,20.23,0.7519612873665404,0.995829158865384,0.0012637028536879138,0.09123752711171877,0.9579362929537332,758.0391942284136,7958.931797259689,8308.414511281173,5.609821490758795,0.11955347338582506
cyclopentanol,OC1CCCC1,-1.4586150226995167,-1.4586150226995167,0,0,0,0,0,0,0,0,0,86.07316494,0.9213,1.0,1,0,0,0,0,1,1,20.23,0.16019432421252297,0.877291324563444,0.008564036742960916,0.4799582605245144,0.7789182849938645,90.95223530353078,147.60525021814092,189.5003019723739,1.57633636799982,0.6321093626703246
cyclohexanol,OC1CCCCC1,-1.160126059845532,-1.160126059845532,0,0,0,0,0,0,0,0,0,100.088815004,1.3114,1.0,1,0,0,0,0,1,1,20.23,0.26015179506689873,0.9243022835162931,0.006078930486932159,0.38166122240354206,0.7215764645599073,118.70121991213354,224.4189390364183,311.0119995020797,1.8070427478701288,0.4237770075305621
cycloheptanol,OC1CCCCCC1,-1.4350845252893227,-1.4350845252893227,0,0,0,0,0,0,0,0,0,114.104465068,1.7015,1.0,1,0,0,0,0,1,1,20.23,0.24711299031895004,0.9192816792409316,0.004376084728754261,0.39360029752525966,0.7216242571939446,164.90180193548701,302.3299044229052,418.9575134274493,1.9698719691339068,0.37881617006469487
2-methylcyclohexanol,CC1CCCCC1O,-0.2623642644674911,-0.2623642644674911,0,0,0,0,0,0,0,0,0,114.104465068,1.5574,1.0,1,0,0,0,0,1,1,20.23,0.14532030811639862,0.8592609170968711,0.0038829361679132766,0.511537561035203,0.7170865920910455,184.67637918354296,258.884127922968,361.02212867772954,1.8769819522104851,0.40718882997928274
3-methylcyclohexanol,CC1CCCC(O)C1,-0.9932517730102834,-0.9932517730102834,0,0,0,0,0,0,0,0,0,114.104465068,1.5574,1.0,1,0,0,0,0,1,1,20.23,0.2552119134143234,0.9242216642449463,0.0046514085000837375,0.3818564067032288,0.7506070648802865,161.37199406733973,317.2055167713929,422.59862931343935,1.9864590254530519,0.3506282658113833
cyclododecanol,OC1CCCCCCCCCCC1,-1.2237754316221157,-1.2237754316221157,0,0,0,0,0,0,0,0,0,184.182715388,3.652000000000003,1.0,1,0,0,0,0,1,1,20.23,0.18504269587050776,0.8683072402479037,0.001002642640634913,0.49602674981604483,0.6194336896614606,617.8010634668507,771.5043439934797,1245.499489081923,2.673434005983262,0.32048148781617364
2-propen-1-ol,OCC=C,-0.8581740121803816,-0.8581740121803816,0,0,0,0,0,0,0,0,0,58.041864812,0.16469999999999996,0.3333333333333333,0,0,0,0,0,1,1,20.23,0.6800062349437116,0.992633766389713,0.05751224817800579,0.12115364552077071,0.9036215043662692,15.71180979692319,117.18614940545376,129.68499403701014,1.5035052972017535,0.13183664243497828
2-propyn-1-ol,OCC#C,-1.3350010667323402,-1.3350010667323402,0,0,0,0,0,0,0,0,0,56.026214748,-0.3881000000000001,0.3333333333333333,0,0,0,0,0,1,1,20.23,0.6800552939906512,0.9926364546632734,0.06252959741388968,0.121131617976179,0.9055344570072636,14.48169338135092,108.25969777111493,119.55337197096469,1.469992015673421,0.1717137473669278
2-methyl-3-buten-2-ol,CC(C)(O)C=C,0.6006548434532261,0.6006548434532261,0,0,0,0,0,0,0,0,0,86.07316494,0.9433,0.6,0,0,0,0,0,1,1,20.23,0.10810782930145686,0.8181688211203919,0.009237228141835443,0.5749780692743578,0.9948687278294105,107.70208471128325,186.35395283252464,187.31511768302224,1.6716206428387463,0.606758995673757
2-methyl-3-butyn-2-ol,CC(C)(O)C#C,-0.916290731874155,-0.916290731874155,0,0,0,0,0,0,0,0,0,84.057514876,0.3905,0.6,0,0,0,0,0,1,1,20.23,0.11255224074398794,0.8268394749247122,0.009275821985019618,0.5624379812087961,0.975093955403632,105.12210745078995,182.24930566434034,186.9043538362411,1.6790205070921556,0.5482414571164633
1-octen-3-ol,CCCCCC(O)C=C,2.0402208285265546,2.0402208285265546,0,0,0,0,0,0,0,0,0,128.120115132,2.1136,0.75,0,0,0,0,0,1,1,20.23,0.48024937876770873,0.975366557609084,0.005026463369778174,0.2205902951124671,0.9049646442693787,180.04003564623932,738.6084992078916,816.1738736259753,2.6010164294011164,0.35115948397514457
"3,7-dimethyl-1,6-octadien-3-ol",CC(C)=CCCC(C)(O)C=C,1.1929833509665484,1.1929833509665484,0,0,0,0,0,0,0,0,0,154.135765196,2.6698000000000013,0.6,0,0,0,0,0,1,1,20.23,0.5806607251072257,0.9854370059554818,0.0046115375186744235,0.17004089888463872,0.9699363242709351,210.32818671498984,1199.740472151419,1236.9270457555233,2.9291715736857133,0.24738174500929155
hydroxybenzene,Oc1ccccc1,-2.5933517048020227,-2.5933517048020227,1,1,1,0,0,0,0,0,0,94.041864812,1.3921999999999999,0.0,0,0,0,1,0,1,1,20.23,0.34830652697199377,0.9477620061271559,0.0075904373021131065,0.3189783374178082,0.681021662582418,89.72100492719017,191.5551646507175,281.27616957784403,1.7287876877067923,8.320999773062465e-13
(hydroxymethyl)-benzene,OCc1ccccc1,-3.2909514310763077,-3.2909514310763077,0,0,0,0,0,0,0,0,0,108.057514876,1.1789,0.14285714285714285,0,0,0,1,0,1,1,20.23,0.4069017931360406,0.9645927871664154,0.00759016801219234,0.26374372968191395,0.8260742869951676,108.83478279640411,340.88247598243726,412.6535365510431,1.99681964088914,0.18329192740200848
1-hydroxy-2-methylbenzene,Cc1ccccc1O,-1.9187769637635703,-1.9187769637635703,1,0,0,0,0,0,0,0,0,108.057514876,1.70062,0.14285714285714285,0,0,0,1,0,1,1,20.23,0.26806527252646944,0.9103716089675287,0.003762031035783351,0.41379165480453217,0.5946425683796941,158.06423783419808,227.14746240860364,381.989912070278,1.8834173767247089,0.054236170005576664
1-hydroxy-3-methylbenzene,Cc1cccc(O)c1,-2.191504636477341,-2.191504636477341,1,0,0,0,0,0,0,0,0,108.057514876,1.7006199999999998,0.14285714285714285,0,0,0,1,0,1,1,20.23,0.3333996006379616,0.9436991231520205,0.004932401113201394,0.3308050255998351,0.6769809530407782,137.25180444649223,280.8810332076139,414.9024163028334,1.9625625626374887,0.05094282351282317
1-hydroxy-4-methylbenzene,Cc1ccc(O)cc1,-2.3322451743531207,-2.3322451743531207,1,1,0,0,0,0,0,0,0,108.057514876,1.7006199999999998,0.14285714285714285,0,0,0,1,0,1,1,20.23,0.49317186034416993,0.9766750259077236,0.008540236832565879,0.21472283010464316,0.7927497396657112,92.82526412414875,342.70787103987857,432.302722905204,2.003136824885941,0.05029791972206909
"1-hydroxy-2,3-dimethylbenzene",Cc1cccc(O)c1C,-2.3658496168715977,-2.3658496168715977,0,0,0,0,0,0,0,0,0,122.07316494,2.0090399999999997,0.25,0,0,0,1,0,1,1,20.23,0.25193160575701695,0.8960215424357449,0.002527318605456623,0.4440105803818966,0.5690603213280342,225.163665593804,288.5780509644639,507.11328860708494,2.0440432403560993,0.08204504487246321
"1-hydroxy-2,4-dimethylbenzene",Cc1ccc(O)c(C)c1,-0.596540475497115,-0.596540475497115,1,1,1,1,1,1,1,1,1,122.07316494,2.0090399999999997,0.25,0,0,0,1,0,1,1,20.23,0.3538945759650101,0.9504046022115447,0.004110192069050376,0.3110162248100824,0.7007499340668588,170.4908000147937,384.13242570327714,548.1733312109408,2.1244951711807905,0.07210834470727395
"1-hydroxy-2,5-dimethylbenzene",Cc1ccc(C)c(O)c1,-2.0948273710132126,-2.0948273710132126,0,0,0,0,0,0,0,0,0,122.07316494,2.0090399999999997,0.25,0,0,0,1,0,1,1,20.23,0.35875091701052086,0.9517565589384672,0.004197256606570586,0.3068541225364391,0.7049300852001935,167.95019968439914,385.8287696912194,547.3291292166197,2.1228681731429266,0.07049044943107864
"1-hydroxy-2,6-dimethylbenzene",Cc1cccc(C)c1O,-0.7199947081316744,-0.7199947081316744,0,0,0,0,0,0,0,0,0,122.07316494,2.00904,0.25,0,0,0,1,0,1,1,20.23,0.25451570298324927,0.8990960324815211,0.0026075916078198876,0.4377514413180012,0.5750391893456035,220.5250191867172,289.68614673602633,503.7676598453927,2.0371475715635716,0.075296135148239
"1-hydroxy-3,4-dimethylbenzene",Cc1ccc(O)cc1C,-3.1780538303479458,-3.1780538303479458,0,0,0,0,0,0,0,0,0,122.07316494,2.0090399999999997,0.25,0,0,0,1,0,1,1,20.23,0.3540373872410942,0.9504409250503376,0.004095154744693874,0.310905207401643,0.7008057123894754,171.13045930621183,385.7420222965173,550.4264812301354,2.1288276095974026,0.0762191937117415
"1-hydroxy-3,5-dimethylbenzene",Cc1cc(C)cc(O)c1,-2.772588722239781,-2.772588722239781,0,0,0,0,0,0,0,0,0,122.07316494,2.0090399999999997,0.25,0,0,0,1,0,1,1,20.23,0.24156735908149535,0.865111608883836,0.0018082529596883889,0.501579409639611,0.5098955784835804,281.9824382156406,286.6576970523627,562.1890229071552,2.1513275885017356,0.07163612449430691
1-hydroxy-3-ethylbenzene,CCc1cccc(O)c1,-2.180911963678181,-2.180911963678181,1,0,0,0,0,0,0,0,0,122.07316494,1.9546,0.25,0,0,0,1,0,1,1,20.23,0.3555757649463777,0.9537341259093062,0.004510646208744988,0.3006513214273496,0.7699766455210366,170.70207014423988,437.1728909394443,567.7742220916494,2.1935468814655237,0.1855181116290429
1-hydroxy-4-ethylbenzene,CCc1ccc(O)cc1,-2.5649493574615367,-2.5649493574615367,0,0,0,0,0,0,0,0,0,122.07316494,1.9546,0.25,0,0,0,1,0,1,1,20.23,0.5329866377760718,0.9815586585072847,0.007691113351665859,0.19116118829244463,0.8816276376356886,114.62939074285418,528.6660951784587,599.6478247848637,2.2554526194087243,0.18293578850932793
1-hydroxy-4-propylbenzene,CCCc1ccc(O)cc1,-2.151762203259462,-2.151762203259462,0,0,0,0,0,0,0,0,0,136.088815004,2.3447000000000005,0.3333333333333333,0,0,0,1,0,1,1,20.23,0.6504489452344552,0.990910871335772,0.0076508883386792,0.1345200545219224,0.9243403979519202,120.814780850859,830.1660522443351,898.1172456421367,2.6054694676411345,0.15380361068962745
4-{\it tert}-butylphenol,CC(C)(C)c1ccc(O)cc1,-0.8212276711121246,-0.8212276711121246,1,1,1,1,0,0,0,0,0,150.104465068,2.689700000000001,0.4,0,0,0,1,0,1,1,20.23,0.47170971879496215,0.9742755632950323,0.004529061477405058,0.22535999371260979,0.9012535658403842,198.99344937944198,795.8091978863287,883.0025511680137,2.5000284235832915,0.3124161962198027
"4-(1,1,3,3-tetramethylbutyl)-phenol",CC(C)(C)CC(C)(C)c1ccc(O)cc1,-0.8329091229351039,-0.8329091229351039,0,0,0,0,0,0,0,0,0,206.167065324,4.106000000000003,0.5714285714285714,0,0,0,1,0,1,1,20.23,0.3053739160058471,0.9411159380534763,0.0017248949170630128,0.3380840001267816,0.9037588190111915,523.9500737529137,1400.6119771955732,1549.7629984158739,2.9016170150634544,0.5039848657168104
2-phenylethanol,OCCc1ccccc1,-3.6372397793869355,-3.6372397793869355,0,0,0,0,0,0,0,0,0,122.07316494,1.2214,0.25,0,0,0,1,0,1,1,20.23,0.43953361328398166,0.9699244084319444,0.005949456098194796,0.24340633091179611,0.8410358393692077,141.3634835669092,488.44972771449335,580.7715971781174,2.225900040569938,0.21740301596818373
3-phenyl-1-propanol,OCCCc1ccccc1,-4.532078930899051,-4.532078930899051,1,0,0,0,0,0,0,0,0,136.088815004,1.6115,0.3333333333333333,0,0,0,1,0,1,1,20.23,0.4354852124394149,0.9692506371253841,0.004781559587382988,0.24607560308172996,0.8755027245826551,183.0998251894273,651.4436775380328,744.0795548050072,2.4073832555275914,0.2846258965397637
4-phenyl-1-butanol,OCCCCc1ccccc1,-1.9021075263969205,-1.9021075263969205,0,0,0,0,0,0,0,0,0,150.104465068,2.0016,0.4,0,0,0,1,0,1,1,20.23,0.48820091383411324,0.9763045399229003,0.00432609662015658,0.21640112136015796,0.9129470587903974,211.03251705861203,890.2981396161356,975.1914210619503,2.6289840683176373,0.29891519832406915
1-naphthalenol,Oc1cccc2ccccc12,-5.135798437050262,-5.135798437050262,0,0,0,0,0,0,0,0,0,144.057514876,2.5454000000000008,0.0,0,0,0,2,0,1,1,20.23,0.3100061378220389,0.9335022997416362,0.0025168336848244615,0.3585714104290472,0.6414285896281134,254.85537383565747,455.8967007518814,710.7520745469118,2.2203278185524384,8.90185384798618e-11
2-naphthalenol,Oc1ccc2ccccc2c1,-5.886104031450156,-5.886104031450156,0,0,0,0,0,0,0,0,0,144.057514876,2.5454,0.0,0,0,0,2,0,1,1,20.23,0.47767054071944665,0.9744698783067582,0.004402721117410049,0.22451827603295846,0.7754817239677898,176.13691698555184,608.3734582848666,784.5103752698315,2.3326918823283913,2.6986474953548257e-12
